,SEQ_NAME,START,END,STRAND,FEATURE_NAME,GENE_NAME,ALIASES,DESCRIPTION,TXN_START,TXN_END,CDS_START,CDS_END,EXON_COUNT,EXON_STARTS,EXON_ENDS,ISOFORM_NAME,IS_PRIMARY,Adjusted_End,UTR_START,UTR_END
931,NC_000964.3,901555,902496,+,BSU08270,yfiH,gene,,901555,902496,901555,902496,1,901555,902496,Y,,903687,903688,903687
932,NC_000964.3,902506,903687,+,BSU08280,yfiI,gene,,902506,903687,902506,903687,1,902506,903687,Y,,903687,903688,903687
933,NC_000964.3,903811,905013,+,BSU08290,yfiJ,gene,,903811,905013,903811,905013,1,903811,905013,Y,,905672,905673,905672
934,NC_000964.3,905010,905672,+,BSU08300,yfiK,gene,,905010,905672,905010,905672,1,905010,905672,Y,,905672,905673,905672
935,NC_000964.3,905816,906751,+,BSU08310,yfiL,gene,,905816,906751,905816,906751,1,905816,906751,Y,,909125,909126,909125
936,NC_000964.3,906764,907954,+,BSU08320,yfiM,gene,,906764,907954,906764,907954,1,906764,907954,Y,,909125,909126,909125
937,NC_000964.3,907968,909125,+,BSU08330,yfiN,gene,,907968,909125,907968,909125,1,907968,909125,Y,,909125,909126,909125
939,NC_000964.3,910019,910651,+,BSU08350,estB,gene,,910019,910651,910019,910651,1,910019,910651,Y,,910651,910652,910651
940,NC_000964.3,910840,911928,+,BSU08360,yfiQ,gene,,910840,911928,910840,911928,1,910840,911928,Y,,911928,911929,911928
944,NC_000964.3,913924,914460,+,BSU08390,yfiT,gene,,913924,914460,913924,914460,1,913924,914460,Y,,914460,914461,914460
947,NC_000964.3,916778,919348,+,BSU08425,mprF,gene,,916778,919348,916778,919348,1,916778,919348,Y,,919348,919349,919348
949,NC_000964.3,920474,921475,+,BSU08450,yfiZ,gene,,920474,921475,920474,921475,1,920474,921475,Y,,922503,922504,922503
950,NC_000964.3,921472,922503,+,BSU08460,yfhA,gene,,921472,922503,921472,922503,1,921472,922503,Y,,922503,922504,922503
951,NC_000964.3,922618,923499,+,BSU08470,yfhB,gene,,922618,923499,922618,923499,1,922618,923499,Y,,924171,924172,924209
952,NC_000964.3,923587,924171,+,BSU08480,yfhC,gene,,923587,924171,923587,924171,1,923587,924171,Y,,924171,924172,924209
956,NC_000964.3,925633,926427,+,BSU08520,recX,gene,,925633,926427,925633,926427,1,925633,926427,Y,,926743,926744,926743
957,NC_000964.3,926429,926743,+,BSU08530,yfhH,gene,,926429,926743,926429,926743,1,926429,926743,Y,,926743,926744,926743
959,NC_000964.3,926886,928079,+,BSU08540,yfhI,gene,,926886,928079,926886,928079,1,926886,928079,Y,,928079,928080,928079
961,NC_000964.3,928389,928658,+,BSU08560,yfhJ,gene,,928389,928658,928389,928658,1,928389,928658,Y,,928658,928659,928658
962,NC_000964.3,928803,929321,+,BSU08570,yfhK,gene,,928803,929321,928803,929321,1,928803,929321,Y,,930585,930586,930585
963,NC_000964.3,929406,929738,+,BSU08580,yfhL,gene,,929406,929738,929406,929738,1,929406,929738,Y,,930585,930586,930585
964,NC_000964.3,929725,930585,+,BSU08590,yfhM,gene,,929725,930585,929725,930585,1,929725,930585,Y,,930585,930586,930585
965,NC_000964.3,930818,931807,+,BSU08600,csbB,gene,,930818,931807,930818,931807,1,930818,931807,Y,,934464,934465,934464
966,NC_000964.3,931879,934464,+,BSU08610,yfhO,gene,,931879,934464,931879,934464,1,931879,934464,Y,,934464,934465,934464
968,NC_000964.3,935656,936765,+,BSU08630,yfhQ,gene,,935656,936765,935656,936765,1,935656,936765,Y,,936765,936766,936765
970,NC_000964.3,937079,937831,+,BSU08650,fabL,gene,,937079,937831,937079,937831,1,937079,937831,Y,,938587,938588,938587
971,NC_000964.3,937900,938154,+,BSU08660,sspE,gene,,937900,938154,937900,938154,1,937900,938154,Y,,938587,938588,938587
972,NC_000964.3,938243,938587,+,BSU08670,ygaB,gene,,938243,938587,938243,938587,1,938243,938587,Y,,938587,938588,938587
973,NC_000964.3,938731,939261,+,BSU08680,ygaC,gene,,938731,939261,938731,939261,1,938731,939261,Y,,941091,941092,941091
974,NC_000964.3,939322,941091,+,BSU08690,ygaD,gene,,939322,941091,939322,941091,1,939322,941091,Y,,941091,941092,941091
977,NC_000964.3,943891,944364,+,BSU08720,ygaF,gene,,943891,944364,943891,944364,1,943891,944364,Y,,944364,944365,944364
978,NC_000964.3,944487,944924,+,BSU08730,perR,gene,,944487,944924,944487,944924,1,944487,944924,Y,,944924,944925,944962
980,NC_000964.3,945520,946404,+,BSU08750,ygxA,gene,,945520,946404,945520,946404,1,945520,946404,Y,,946404,946405,946404
981,NC_000964.3,946696,948250,+,BSU_RRNA_22,rrnD-16S,rRNA,,946696,948250,946696,948250,1,946696,948250,Y,,948250,948251,948316
982,NC_000964.3,948418,951345,+,BSU_RRNA_17,rrnD-23S,rRNA,,948418,951345,948418,951345,1,948418,951345,Y,,951345,951346,951345
983,NC_000964.3,951457,951572,+,BSU_RRNA_18,rrnD-5S,rRNA,,951457,951572,951457,951572,1,951457,951572,Y,,952947,952948,952947
984,NC_000964.3,951582,951656,+,BSU_TRNA_29,trnD-Asn,tRNA,,951582,951656,951582,951656,1,951582,951656,Y,,952947,952948,952947
985,NC_000964.3,951662,951753,+,BSU_TRNA_30,trnD-Ser,tRNA,,951662,951753,951662,951753,1,951662,951753,Y,,952947,952948,952947
986,NC_000964.3,951788,951859,+,BSU_TRNA_31,trnD-Glu,tRNA,,951788,951859,951788,951859,1,951788,951859,Y,,952947,952948,952947
987,NC_000964.3,951869,951944,+,BSU_TRNA_32,trnD-Val,tRNA,,951869,951944,951869,951944,1,951869,951944,Y,,952947,952948,952947
988,NC_000964.3,951954,952030,+,BSU_TRNA_33,trnD-Met,tRNA,,951954,952030,951954,952030,1,951954,952030,Y,,952947,952948,952947
989,NC_000964.3,952042,952118,+,BSU_TRNA_34,trnD-Asp,tRNA,,952042,952118,952042,952118,1,952042,952118,Y,,952947,952948,952947
990,NC_000964.3,952131,952206,+,BSU_TRNA_35,trnD-Phe,tRNA,,952131,952206,952131,952206,1,952131,952206,Y,,952947,952948,952947
991,NC_000964.3,952212,952284,+,BSU_TRNA_36,trnD-Thr,tRNA,,952212,952284,952212,952284,1,952212,952284,Y,,952947,952948,952947
992,NC_000964.3,952307,952391,+,BSU_TRNA_37,trnD-Tyr,tRNA,,952307,952391,952307,952391,1,952307,952391,Y,,952947,952948,952947
993,NC_000964.3,952397,952470,+,BSU_TRNA_38,trnD-Trp,tRNA,,952397,952470,952397,952470,1,952397,952470,Y,,952947,952948,952947
994,NC_000964.3,952495,952570,+,BSU_TRNA_39,trnD-His,tRNA,,952495,952570,952495,952570,1,952495,952570,Y,,952947,952948,952947
995,NC_000964.3,952580,952651,+,BSU_TRNA_40,trnD-Gln,tRNA,,952580,952651,952580,952651,1,952580,952651,Y,,952947,952948,952947
996,NC_000964.3,952701,952775,+,BSU_TRNA_41,trnD-Gly,tRNA,,952701,952775,952701,952775,1,952701,952775,Y,,952947,952948,952947
997,NC_000964.3,952781,952851,+,BSU_TRNA_42,trnD-Cys,tRNA,,952781,952851,952781,952851,1,952781,952851,Y,,952947,952948,952947
998,NC_000964.3,952859,952947,+,BSU_TRNA_43,trnD-Leu1,tRNA,,952859,952947,952859,952947,1,952859,952947,Y,,952947,952948,952947
999,NC_000964.3,953213,953294,+,BSU_TRNA_44,trnD-Leu2,tRNA,,953213,953294,953213,953294,1,953213,953294,Y,,953294,953295,953294
1001,NC_000964.3,954291,954494,+,BSU08770,ygzA,gene,,954291,954494,954291,954494,1,954291,954494,Y,,954494,954495,954494
1003,NC_000964.3,954893,955585,+,BSU08780,ygaJ,gene,,954893,955585,954893,955585,1,954893,955585,Y,,955585,955586,955585
1004,NC_000964.3,955895,957667,+,BSU08790,thiC,gene,,955895,957667,955895,957667,1,955895,957667,Y,,957667,957668,957667
1006,NC_000964.3,959290,959508,+,BSU08810,senS,gene,,959290,959508,959290,959508,1,959290,959508,Y,,959508,959509,959508
1008,NC_000964.3,961009,961338,+,BSU_none_77,S309,ncRNA,,961009,961338,961009,961338,1,961009,961338,Y,,965157,965158,965157
1009,NC_000964.3,961394,962161,+,BSU08830,ssuB,gene,,961394,962161,961394,962161,1,961394,962161,Y,,965157,965158,965157
1010,NC_000964.3,962179,963177,+,BSU08840,ssuA,gene,,962179,963177,962179,963177,1,962179,963177,Y,,965157,965158,965157
1011,NC_000964.3,963174,964004,+,BSU08850,ssuC,gene,,963174,964004,963174,964004,1,963174,964004,Y,,965157,965158,965157
1012,NC_000964.3,964027,965157,+,BSU08860,ssuD,gene,,964027,965157,964027,965157,1,964027,965157,Y,,965157,965158,965157
1013,NC_000964.3,965261,965797,+,BSU08870,ygaN,gene,,965261,965797,965261,965797,1,965261,965797,Y,,965797,965798,965797
1014,NC_000964.3,965909,966178,+,BSU08880,rpsN2,gene,,965909,966178,965909,966178,1,965909,966178,Y,,966178,966179,966178
1017,NC_000964.3,967065,967138,+,BSU_TRNA_82,trnSL-Gly1,tRNA,,967065,967138,967065,967138,1,967065,967138,Y,,967138,967139,967197
1019,NC_000964.3,967935,969095,+,BSU08910,yhbA,gene,,967935,969095,967935,969095,1,967935,969095,Y,,972806,972807,972806
1020,NC_000964.3,969162,970097,+,BSU08920,yhbB,gene,,969162,970097,969162,970097,1,969162,970097,Y,,972806,972807,972806
1021,NC_000964.3,970135,970617,+,BSU08930,cspR,gene,,970135,970617,970135,970617,1,970135,970617,Y,,972806,972807,972806
1022,NC_000964.3,970667,971383,+,BSU08940,yhbD,gene,,970667,971383,970667,971383,1,970667,971383,Y,,972806,972807,972806
1023,NC_000964.3,971374,972087,+,BSU08950,yhbE,gene,,971374,972087,971374,972087,1,971374,972087,Y,,972806,972807,972806
1024,NC_000964.3,972099,972806,+,BSU08960,yhbF,gene,,972099,972806,972099,972806,1,972099,972806,Y,,972806,972807,972806
1026,NC_000964.3,973156,975051,+,BSU08970,prkA,gene,,973156,975051,973156,975051,1,973156,975051,Y,,975051,975052,975051
1027,NC_000964.3,975231,976409,+,BSU08980,yhbH,gene,,975231,976409,975231,976409,1,975231,976409,Y,,976409,976410,976409
1028,NC_000964.3,976569,977033,+,BSU08990,yhbI,gene,,976569,977033,976569,977033,1,976569,977033,Y,,984170,984171,984170
1029,NC_000964.3,977069,977734,+,BSU09000,yhbJ,gene,,977069,977734,977069,977734,1,977069,977734,Y,,984170,984171,984170
1030,NC_000964.3,977775,979373,+,BSU09010,yhcA,gene,,977775,979373,977775,979373,1,977775,979373,Y,,984170,984171,984170
1031,NC_000964.3,979396,979926,+,BSU09020,yhcB,gene,,979396,979926,979396,979926,1,979396,979926,Y,,984170,984171,984170
1032,NC_000964.3,979939,980313,+,BSU09030,yhcC,gene,,979939,980313,979939,980313,1,979939,980313,Y,,984170,984171,984170
1033,NC_000964.3,980313,980468,+,BSU09040,yhcD,gene,,980313,980468,980313,980468,1,980313,980468,Y,,984170,984171,984170
1034,NC_000964.3,980473,981234,+,BSU09050,yhcE,gene,,980473,981234,980473,981234,1,980473,981234,Y,,984170,984171,984170
1035,NC_000964.3,981237,981602,+,BSU09060,yhcF,gene,,981237,981602,981237,981602,1,981237,981602,Y,,984170,984171,984170
1036,NC_000964.3,981604,982302,+,BSU09070,yhcG,gene,,981604,982302,981604,982302,1,981604,982302,Y,,984170,984171,984170
1037,NC_000964.3,982319,983236,+,BSU09080,yhcH,gene,,982319,983236,982319,983236,1,982319,983236,Y,,984170,984171,984170
1038,NC_000964.3,983229,984170,+,BSU09090,yhcI,gene,,983229,984170,983229,984170,1,983229,984170,Y,,984170,984171,984170
1040,NC_000964.3,984901,985731,+,BSU09110,yhcJ,gene,,984901,985731,984901,985731,1,984901,985731,Y,,985731,985732,985746
1042,NC_000964.3,986986,988377,+,BSU09130,tcyP,gene,,986986,988377,986986,988377,1,986986,988377,Y,,988377,988378,988377
1044,NC_000964.3,989022,989591,+,BSU09150,yhcN,gene,,989022,989591,989022,989591,1,989022,989591,Y,,989591,989592,989591
1045,NC_000964.3,989712,990680,+,BSU09165,yhcO,gene,,989712,990680,989712,990680,1,989712,990680,Y,,990680,990681,990680
1047,NC_000964.3,991348,995001,+,BSU09190,yhcR,gene,,991348,995001,991348,995001,1,991348,995001,Y,,995594,995595,995594
1048,NC_000964.3,994998,995594,+,BSU09200,yhcS,gene,,994998,995594,994998,995594,1,994998,995594,Y,,995594,995595,995594
1050,NC_000964.3,996643,997038,+,BSU09220,yhcU,gene,,996643,997038,996643,997038,1,996643,997038,Y,,997038,997039,997038
1051,NC_000964.3,997175,997597,+,BSU09230,yhcV,gene,,997175,997597,997175,997597,1,997175,997597,Y,,997597,997598,997597
1052,NC_000964.3,997724,998386,+,BSU09240,yhcW,gene,,997724,998386,997724,998386,1,997724,998386,Y,,999943,999944,999943
1053,NC_000964.3,998402,999943,+,BSU09250,yhcX,gene,,998402,999943,998402,999943,1,998402,999943,Y,,999943,999944,999943
1054,NC_000964.3,1000364,1001716,+,BSU09260,yhxA,gene,,1000364,1001716,1000364,1001716,1,1000364,1001716,Y,,1002322,1002323,1002447
1055,NC_000964.3,1001744,1002322,+,BSU09270,glpP,gene,,1001744,1002322,1001744,1002322,1,1001744,1002322,Y,,1002322,1002323,1002447
1056,NC_000964.3,1002501,1003325,+,BSU09280,glpF,gene,,1002501,1003325,1002501,1003325,1,1002501,1003325,Y,,1004834,1004835,1004945
1057,NC_000964.3,1003344,1004834,+,BSU09290,glpK,gene,,1003344,1004834,1003344,1004834,1,1003344,1004834,Y,,1004834,1004835,1004945
1058,NC_000964.3,1004975,1006642,+,BSU09300,glpD,gene,,1004975,1006642,1004975,1006642,1,1004975,1006642,Y,,1006642,1006643,1006675
1059,NC_000964.3,1006774,1008519,+,BSU09310,pgcA,gene,,1006774,1008519,1006774,1008519,1,1006774,1008519,Y,,1008519,1008520,1008562
1060,NC_000964.3,1008668,1009807,+,BSU09320,yhcY,gene,,1008668,1009807,1008668,1009807,1,1008668,1009807,Y,,1010969,1010970,1010969
1061,NC_000964.3,1009804,1010448,+,BSU09330,yhcZ,gene,,1009804,1010448,1009804,1010448,1,1009804,1010448,Y,,1010969,1010970,1010969
1062,NC_000964.3,1010445,1010969,+,BSU09340,yhdA,gene,,1010445,1010969,1010445,1010969,1,1010445,1010969,Y,,1010969,1010970,1010969
1064,NC_000964.3,1011427,1011750,+,BSU09360,yhdC,gene,,1011427,1011750,1011427,1011750,1,1011427,1011750,Y,,1011750,1011751,1011750
1067,NC_000964.3,1013861,1013971,+,BSU_none_78,S326,ncRNA,,1013861,1013971,1013861,1013971,1,1013861,1013971,Y,,1013971,1013972,1013971
1069,NC_000964.3,1015647,1017053,+,BSU09400,spoVR,gene,,1015647,1017053,1015647,1017053,1,1015647,1017053,Y,,1017053,1017054,1017053
1071,NC_000964.3,1018998,1020002,+,BSU09420,lytE,gene,,1018998,1020002,1018998,1020002,1,1018998,1020002,Y,,1020002,1020003,1020002
1073,NC_000964.3,1021057,1022157,+,BSU09440,citA,gene,,1021057,1022157,1021057,1022157,1,1021057,1022157,Y,,1023100,1023101,1023100
1074,NC_000964.3,1022231,1023100,+,BSU09450,yhdF,gene,,1022231,1023100,1022231,1023100,1,1022231,1023100,Y,,1023100,1023101,1023100
1075,NC_000964.3,1023350,1024747,+,BSU09460,ctrA,gene,,1023350,1024747,1023350,1024747,1,1023350,1024747,Y,,1024747,1024748,1024747
1076,NC_000964.3,1024865,1026220,+,BSU09470,yhdH,gene,,1024865,1026220,1024865,1026220,1,1024865,1026220,Y,,1026220,1026221,1026220
1078,NC_000964.3,1027774,1028202,+,BSU09490,yhdJ,gene,,1027774,1028202,1027774,1028202,1,1027774,1028202,Y,,1028202,1028203,1028202
1082,NC_000964.3,1030265,1031260,+,BSU09530,yhdN,gene,,1030265,1031260,1030265,1031260,1,1030265,1031260,Y,,1031260,1031261,1031260
1083,NC_000964.3,1031395,1031994,+,BSU09540,plsC,gene,,1031395,1031994,1031395,1031994,1,1031395,1031994,Y,,1031994,1031995,1032064
1086,NC_000964.3,1034046,1035227,+,BSU09570,yhdR,gene,,1034046,1035227,1034046,1035227,1,1034046,1035227,Y,,1035227,1035228,1035227
1087,NC_000964.3,1035554,1036939,+,BSU09590,yhdT,gene,,1035554,1036939,1035554,1036939,1,1035554,1036939,Y,,1036939,1036940,1036939
1091,NC_000964.3,1038653,1038760,+,BSU09630,yhdX,gene,,1038653,1038760,1038653,1038760,1,1038653,1038760,Y,,1038760,1038761,1038760
1092,NC_000964.3,1038909,1040024,+,BSU09640,yhdY,gene,,1038909,1040024,1038909,1040024,1,1038909,1040024,Y,,1040837,1040838,1040837
1093,NC_000964.3,1040094,1040837,+,BSU09650,yhdZ,gene,,1040094,1040837,1040094,1040837,1,1040094,1040837,Y,,1040837,1040838,1040837
1095,NC_000964.3,1041994,1042842,+,BSU09670,dat,gene,,1041994,1042842,1041994,1042842,1,1041994,1042842,Y,,1042842,1042843,1042842
1098,NC_000964.3,1045037,1045198,+,BSU09700,yheJ,gene,,1045037,1045198,1045037,1045198,1,1045037,1045198,Y,,1045198,1045199,1045198
1099,NC_000964.3,1045318,1047075,+,BSU09710,yheI,gene,,1045318,1047075,1045318,1047075,1,1045318,1047075,Y,,1049093,1049094,1049093
1100,NC_000964.3,1047072,1049093,+,BSU09720,yheH,gene,,1047072,1049093,1047072,1049093,1,1047072,1049093,Y,,1049093,1049094,1049093
1107,NC_000964.3,1053520,1054653,+,BSU09790,yheB,gene,,1053520,1054653,1053520,1054653,1,1053520,1054653,Y,,1055099,1055100,1055137
1108,NC_000964.3,1054746,1055099,+,BSU09800,yheA,gene,,1054746,1055099,1054746,1055099,1,1054746,1055099,Y,,1055099,1055100,1055137
1110,NC_000964.3,1056384,1056537,+,BSU_none_79,S345,ncRNA,,1056384,1056537,1056384,1056537,1,1056384,1056537,Y,,1056537,1056538,1056579
1111,NC_000964.3,1056702,1057568,+,BSU09830,yhaX,gene,,1056702,1057568,1056702,1057568,1,1056702,1057568,Y,,1057568,1057569,1057568
1112,NC_000964.3,1057680,1059185,+,BSU09840,hemZ,gene,,1057680,1059185,1057680,1059185,1,1057680,1059185,Y,,1059185,1059186,1059995
1116,NC_000964.3,1061491,1062258,+,BSU09880,yhaR,gene,,1061491,1062258,1061491,1062258,1,1061491,1062258,Y,,1062258,1062259,1062258
1118,NC_000964.3,1062591,1063487,+,BSU09890,yhaQ,gene,,1062591,1063487,1062591,1063487,1,1062591,1063487,Y,,1064739,1064740,1064776
1119,NC_000964.3,1063480,1064739,+,BSU09900,yhaP,gene,,1063480,1064739,1063480,1064739,1,1063480,1064739,Y,,1064739,1064740,1064776
1120,NC_000964.3,1064846,1066072,+,BSU09910,yhaO,gene,,1064846,1066072,1064846,1066072,1,1064846,1066072,Y,,1069986,1069987,1069986
1121,NC_000964.3,1066077,1068968,+,BSU09920,yhaN,gene,,1066077,1068968,1066077,1068968,1,1066077,1068968,Y,,1069986,1069987,1069986
1122,NC_000964.3,1069042,1069986,+,BSU09930,yhaM,gene,,1069042,1069986,1069042,1069986,1,1069042,1069986,Y,,1069986,1069987,1069986
1123,NC_000964.3,1070111,1070323,+,BSU09940,yhaL,gene,,1070111,1070323,1070111,1070323,1,1070111,1070323,Y,,1070323,1070324,1070323
1125,NC_000964.3,1071402,1071488,+,BSU09958,yhzE,gene,,1071402,1071488,1071402,1071488,1,1071402,1071488,Y,,1071488,1071489,1071488
1126,NC_000964.3,1071613,1071699,+,BSU_none_6,S347,gene,,1071613,1071699,1071613,1071699,1,1071613,1071699,Y,,1071699,1071700,1071699
1129,NC_000964.3,1072768,1073109,+,BSU09980,yhaI,gene,,1072768,1073109,1072768,1073109,1,1072768,1073109,Y,,1073109,1073110,1073109
1132,NC_000964.3,1074381,1074572,+,BSU10009,yhzF,gene,,1074381,1074572,1074381,1074572,1,1074381,1074572,Y,,1074572,1074573,1074572
1137,NC_000964.3,1077440,1078183,+,BSU10040,ecsA,gene,,1077440,1078183,1077440,1078183,1,1077440,1078183,Y,,1080132,1080133,1080132
1138,NC_000964.3,1078176,1079402,+,BSU10050,ecsB,gene,,1078176,1079402,1078176,1079402,1,1078176,1079402,Y,,1080132,1080133,1080132
1139,NC_000964.3,1079422,1080132,+,BSU10060,ecsC,gene,,1079422,1080132,1079422,1080132,1,1079422,1080132,Y,,1080132,1080133,1080132
1144,NC_000964.3,1083851,1085995,+,BSU10110,pbpF,gene,,1083851,1085995,1083851,1085995,1,1083851,1085995,Y,,1085995,1085996,1085995
1145,NC_000964.3,1086117,1087178,+,BSU10120,hemE,gene,,1086117,1087178,1086117,1087178,1,1086117,1087178,Y,,1089609,1089610,1089639
1146,NC_000964.3,1087250,1088182,+,BSU10130,hemH,gene,,1087250,1088182,1087250,1088182,1,1087250,1088182,Y,,1089609,1089610,1089639
1147,NC_000964.3,1088197,1089609,+,BSU10140,hemY,gene,,1088197,1089609,1088197,1089609,1,1088197,1089609,Y,,1089609,1089610,1089639
1148,NC_000964.3,1089755,1090330,+,BSU10150,yhgD,gene,,1089755,1090330,1089755,1090330,1,1089755,1090330,Y,,1092728,1092729,1092728
1149,NC_000964.3,1090401,1092728,+,BSU10160,yhgE,gene,,1090401,1092728,1090401,1092728,1,1090401,1092728,Y,,1092728,1092729,1092728
1151,NC_000964.3,1093874,1094650,+,BSU10180,yhfC,gene,,1093874,1094650,1093874,1094650,1,1093874,1094650,Y,,1094650,1094651,1094650
1153,NC_000964.3,1095063,1096103,+,BSU10200,yhfE,gene,,1095063,1096103,1095063,1096103,1,1095063,1096103,Y,,1096523,1096524,1096523
1154,NC_000964.3,1096116,1096523,+,BSU10210,yhfF,gene,,1096116,1096523,1096116,1096523,1,1096116,1096523,Y,,1096523,1096524,1096523
1157,NC_000964.3,1098412,1099146,+,BSU10240,yhfI,gene,,1098412,1099146,1098412,1099146,1,1098412,1099146,Y,,1100863,1100864,1100863
1158,NC_000964.3,1099159,1100154,+,BSU10250,yhfJ,gene,,1099159,1100154,1099159,1100154,1,1099159,1100154,Y,,1100863,1100864,1100863
1159,NC_000964.3,1100219,1100863,+,BSU10260,yhfK,gene,,1100219,1100863,1100219,1100863,1,1100219,1100863,Y,,1100863,1100864,1100863
1160,NC_000964.3,1100980,1102521,+,BSU10270,yhfL,gene,,1100980,1102521,1100980,1102521,1,1100980,1102521,Y,,1102521,1102522,1102521
1162,NC_000964.3,1103104,1104384,+,BSU10290,yhfN,gene,,1103104,1104384,1103104,1104384,1,1103104,1104384,Y,,1104384,1104385,1104384
1164,NC_000964.3,1106003,1106452,+,BSU10310,yhfO,gene,,1106003,1106452,1106003,1106452,1,1106003,1106452,Y,,1107516,1107517,1107516
1165,NC_000964.3,1106524,1107516,+,BSU10320,yhfP,gene,,1106524,1107516,1106524,1107516,1,1106524,1107516,Y,,1107516,1107517,1107516
